-7.134976196E+1	-6.017461014E+1	-1.612560577E+2
-1.662348022E+2	6.076309586E+1	4.106754684E+1
1.182879105E+2	9.517938232E+1	7.537059021E+1
1.188259048E+2	8.667227936E+1	7.727304840E+1
6.898707581E+1	6.086311340E+1	4.958899307E+1
-2.199897766E+1	-1.535591507E+1	-1.958548546E+1
1.253760986E+2	1.458907318E+2	1.523138580E+2
8.617874146E+1	7.798052979E+1	8.446994019E+1
8.111078644E+1	8.334176636E+1	8.343611145E+1
9.252169800E+1	7.790198517E+1	8.131773376E+1
6.030583191E+1	7.871743011E+1	7.695728302E+1
1.592620850E+2	-1.452259731E+1	1.415648499E+2
6.115250778E+1	7.875443268E+1	7.753862762E+1
1.212882080E+2	1.070303650E+2	9.798828888E+1
8.005033875E+1	7.890531158E+1	8.612213135E+1
9.283645630E+1	8.758287048E+1	8.618058014E+1
1.041610870E+2	1.048165207E+2	9.668424225E+1
5.462321854E+1	5.250594711E+1	5.011557007E+1
9.220735168E+1	6.515222931E+1	7.730178833E+1
1.277746429E+2	9.161611938E+1	9.481774902E+1
8.868185425E+1	9.467697144E+1	9.311238861E+1
7.556690979E+1	8.162350464E+1	8.076270294E+1
8.817288971E+1	8.068306732E+1	8.896882629E+1
8.664287567E+1	9.054436493E+1	7.836949158E+1
9.242052460E+1	9.527175140E+1	9.178134918E+1
7.526747131E+1	7.033595276E+1	7.766089630E+1
1.281738129E+2	1.271840897E+2	1.329820557E+2
8.294015503E+1	8.581985474E+1	8.186397552E+1
8.008949280E+1	7.803193665E+1	7.840532684E+1
8.108044434E+1	7.719907379E+1	7.955588531E+1
8.804998016E+1	9.158651733E+1	9.253385925E+1
5.076623917E+1	5.174920654E+1	4.844135284E+1
-1.129447098E+2	-1.264643707E+2	-1.298824005E+2
7.622533417E+1	7.240763092E+1	8.062026978E+1
7.481803131E+1	7.470374298E+1	7.379236603E+1
8.382611084E+1	8.287769318E+1	8.430408478E+1
7.489987946E+1	7.065988159E+1	7.248822021E+1
8.385505676E+1	8.341561890E+1	8.100012207E+1
8.158027649E+1	7.992150879E+1	8.047243500E+1
8.392301178E+1	8.694596863E+1	8.569371796E+1
7.827872467E+1	8.014684296E+1	7.963743591E+1
7.996131134E+1	7.986386871E+1	7.930726624E+1
7.725183868E+1	7.644920349E+1	7.403167725E+1
8.238982391E+1	8.118803406E+1	8.067773437E+1
8.097974396E+1	8.093609619E+1	8.222646332E+1
7.110482025E+1	7.336814880E+1	7.282984161E+1
9.796571350E+1	9.808938599E+1	1.006169891E+2
6.838088226E+1	6.971332550E+1	6.956772614E+1
8.042154694E+1	8.293635559E+1	8.088639069E+1
6.503443146E+1	6.514625549E+1	6.497724152E+1
5.957978058E+1	5.766110611E+1	5.938163757E+1
6.207180405E+1	6.285052490E+1	6.127202225E+1
7.474198914E+1	7.804394531E+1	7.631160736E+1
7.487273407E+1	7.408435822E+1	7.370877075E+1
6.557123566E+1	6.603448486E+1	6.585989380E+1
