-4.268155899E-4	-2.835358027E-4	-2.471916014E-5
-3.782612839E-5	1.689345663E-4	1.533073664E-4
3.267863067E-4	3.159037442E-4	2.562867303E-4
5.747485920E-5	2.982853912E-4	1.951396262E-4
9.960240277E-5	2.044836001E-4	1.219692858E-4
-1.051668296E-4	-5.366587357E-5	-6.748729356E-5
1.447602262E-4	1.089977886E-4	7.057184848E-5
2.892148623E-4	2.926029556E-4	2.725527156E-4
3.130686819E-4	2.884420101E-4	3.102722112E-4
1.777068537E-4	1.698792330E-4	1.801842591E-4
1.833997812E-4	2.154748072E-4	2.066176094E-4
3.409737474E-5	-4.935288871E-6	6.151777779E-5
2.438689553E-4	2.591843368E-4	1.988191652E-4
1.843505161E-4	2.603438625E-4	2.499399707E-4
2.549805504E-4	1.800548198E-4	2.043097629E-4
4.312111996E-4	3.495527199E-4	4.873503058E-4
3.991592384E-4	3.152886929E-4	3.080297902E-4
6.163903163E-4	6.868414348E-4	6.417351542E-4
1.503906242E-4	1.868653635E-4	2.018996456E-4
2.517836401E-4	3.550672554E-4	3.176993632E-4
5.540694110E-4	4.930798896E-4	5.489008036E-4
3.719053639E-4	3.770745534E-4	3.604155499E-4
2.676124568E-4	2.693321439E-4	2.387968270E-4
3.544024075E-4	3.434731043E-4	2.476874506E-4
4.613401252E-4	5.472720368E-4	5.144819734E-4
3.921640455E-4	3.714008781E-4	4.549550067E-4
8.164605242E-4	8.508930914E-4	7.854952128E-4
4.405950313E-4	4.775032576E-4	4.249615013E-4
4.570410238E-4	4.352640535E-4	4.222403513E-4
4.788983497E-4	4.669390328E-4	4.867378157E-4
5.531742936E-4	5.744966911E-4	5.840006634E-4
8.676723228E-4	9.068027721E-4	8.697333396E-4
-9.316462092E-5	-7.372142863E-5	-6.913457764E-5
7.281473954E-4	6.730961613E-4	6.996886805E-4
5.330679123E-4	4.598626110E-4	5.120488931E-4
6.241520168E-4	6.100697210E-4	6.419046549E-4
3.632404259E-4	4.453245201E-4	3.867183113E-4
5.741725327E-4	5.733106518E-4	5.252338597E-4
7.048730622E-4	6.668704445E-4	6.807693862E-4
6.837529945E-4	6.876972038E-4	6.369125913E-4
8.090293850E-4	8.283833158E-4	8.314262959E-4
5.477142986E-4	5.259439931E-4	5.475925864E-4
7.582725375E-4	7.545533590E-4	7.278404664E-4
7.453546277E-4	7.284804014E-4	7.246335153E-4
8.318985347E-4	8.083796711E-4	8.305019583E-4
1.157036866E-3	1.162897097E-3	1.159415930E-3
6.640734500E-4	6.359326653E-4	5.919469404E-4
7.921787910E-4	8.023182163E-4	8.012392791E-4
8.612188976E-4	9.213028825E-4	9.164583171E-4
7.103321841E-4	6.989454268E-4	6.977599696E-4
7.124537951E-4	6.781580742E-4	7.151810569E-4
7.386190118E-4	7.573472103E-4	7.502178196E-4
8.609036449E-4	8.839693619E-4	8.897563675E-4
8.829562576E-4	8.941746200E-4	8.839077200E-4
8.834842010E-4	8.883784176E-4	9.078639559E-4
8.500904660E-4	8.625100018E-4	8.339353953E-4
7.148980512E-4	6.887298659E-4	7.513420423E-4
6.341633270E-4	6.240546936E-4	6.405530730E-4
6.666489644E-4	6.663436652E-4	6.738338270E-4
8.579278365E-4	8.557058754E-4	9.019841091E-4
5.968534388E-4	5.911814515E-4	5.729847471E-4
7.074123132E-4	6.802174030E-4	7.177980733E-4
8.086028392E-4	8.203454199E-4	8.242666954E-4
8.294814616E-4	8.155190735E-4	8.642263710E-4
8.821057272E-4	8.565815515E-4	8.694214048E-4
8.034828934E-4	7.903437945E-4	8.076545782E-4
1.003964455E-3	1.018011360E-3	1.005730475E-3
8.522364078E-4	8.413559408E-4	8.176337578E-4
1.005410799E-3	1.035728841E-3	1.039979979E-3
9.063417674E-4	9.145453223E-4	8.920801920E-4
6.776868249E-4	6.904753973E-4	7.027848624E-4
1.054523862E-3	1.082277042E-3	1.076813787E-3
8.436445496E-4	8.375142934E-4	8.342416841E-4
1.225982676E-3	1.243380364E-3	1.243158011E-3
5.067230086E-4	5.159647553E-4	4.903872614E-4
1.210983144E-3	1.199539285E-3	1.209200243E-3
6.264048861E-4	6.048186333E-4	5.889427266E-4
1.203189837E-3	1.223962987E-3	1.211497234E-3
7.353973924E-4	7.250902709E-4	7.139284862E-4
1.094858395E-3	1.064012991E-3	1.086784643E-3
7.342809695E-4	7.205510628E-4	7.494041929E-4
7.725218311E-4	7.871726411E-4	7.979765069E-4
1.080196816E-3	1.066724188E-3	1.072874176E-3
6.874044193E-4	6.731390604E-4	6.814145599E-4
1.291244640E-3	1.314311870E-3	1.298683230E-3
5.617668503E-4	5.615377449E-4	5.597607233E-4
1.331020496E-3	1.349725644E-3	1.340069459E-3
6.243548123E-4	6.156255258E-4	6.301238318E-4
1.041871496E-3	1.019143034E-3	1.040769857E-3
6.157195312E-4	6.357877282E-4	6.349225296E-4
1.107432414E-3	1.114114886E-3	1.110910671E-3
8.677196456E-4	8.860878297E-4	8.632745594E-4
9.702385287E-4	9.667327395E-4	9.544643690E-4
9.252802702E-4	9.180831257E-4	9.308358422E-4
7.228025352E-4	6.956628058E-4	7.177744410E-4
1.071586739E-3	1.042116317E-3	1.051429426E-3
9.305242565E-4	9.296148783E-4	9.103429038E-4
1.437559142E-3	1.463362132E-3	1.456254395E-3
1.223381027E-3	1.224003965E-3	1.191425370E-3
1.428221236E-3	1.424084883E-3	1.418872620E-3
1.094334060E-3	1.096700900E-3	1.097004511E-3
1.300058910E-3	1.288061496E-3	1.287722611E-3
1.130985678E-3	1.120167202E-3	1.108809724E-3
1.113925944E-3	1.119454508E-3	1.131024677E-3
1.077869791E-3	1.057788380E-3	1.069008256E-3
9.353003697E-4	9.359669639E-4	9.494657279E-4
1.006073784E-3	1.011497690E-3	1.002332545E-3
9.669098654E-4	9.732082253E-4	9.951379616E-4
1.112655504E-3	1.117147738E-3	1.099352841E-3
1.084127580E-3	1.078622416E-3	1.080792979E-3
1.222967403E-3	1.250213594E-3	1.227738219E-3
1.056191279E-3	1.077414607E-3	1.064851065E-3
1.203258755E-3	1.209881157E-3	1.174308127E-3
1.118296990E-3	1.144570997E-3	1.124038594E-3
1.248411136E-3	1.253701281E-3	1.256259391E-3
1.485778252E-3	1.470383606E-3	1.483154716E-3
1.099908375E-3	1.105334377E-3	1.109522767E-3
1.767963986E-3	1.765889698E-3	1.764293294E-3
1.006316277E-3	1.022192184E-3	1.011198037E-3
1.987426542E-3	1.986159012E-3	1.994152321E-3
9.458969580E-4	9.678190690E-4	9.597315802E-4
2.329975832E-3	2.348300070E-3	2.330500865E-3
8.724243962E-4	8.845378179E-4	8.667431539E-4
1.961426809E-3	1.979209017E-3	1.953073428E-3
1.082238159E-3	1.097319066E-3	1.103628078E-3
1.139563043E-3	1.139585976E-3	1.134993159E-3
1.795809367E-3	1.778727281E-3	1.791062648E-3
9.234907920E-4	9.218917112E-4	9.156142478E-4
2.385888016E-3	2.379990416E-3	2.386449836E-3
3.248143476E-4	3.183194203E-4	2.967238834E-4
2.774268156E-3	2.793136984E-3	2.780945040E-3
-1.529378060E-4	-1.524928375E-4	-1.427372626E-4
2.688720590E-3	2.691607922E-3	2.707934706E-3
3.089487727E-4	3.099594906E-4	3.132884449E-4
2.065290697E-3	2.050151583E-3	2.052639378E-3
1.164173242E-3	1.148098381E-3	1.163108740E-3
1.573901973E-3	1.551072812E-3	1.565424143E-3
1.941709081E-3	1.920655253E-3	1.914716908E-3
8.368042181E-4	8.250658284E-4	8.298262837E-4
