2.351989096E-4	-2.059485851E-4	1.607666345E-4
1.508576497E-5	-3.429548451E-5	1.683752052E-4
2.488491009E-4	1.951434970E-4	7.851601549E-5
1.990548481E-4	1.026807295E-4	2.792390005E-4
2.524611773E-4	1.518995123E-4	7.294104580E-5
1.208219658E-7	9.375688387E-5	1.327392056E-5
-1.146750947E-4	-6.035784099E-5	-6.164766819E-5
5.869400920E-4	6.188526750E-4	6.133592688E-4
1.256873802E-4	9.789218166E-5	1.067084813E-4
1.109042641E-4	1.378914021E-4	1.281286386E-4
2.231662220E-4	2.188892104E-4	1.823503408E-4
4.328597061E-5	1.227023040E-5	4.657099998E-5
2.021622640E-4	1.622044656E-4	1.956861670E-4
3.227122652E-4	2.206876816E-4	2.456545772E-4
2.588095667E-4	3.266155254E-4	4.211561754E-4
2.752327418E-4	2.290979028E-4	2.307892573E-4
3.537304583E-4	3.910913074E-4	3.267655848E-4
5.468321033E-4	5.836734199E-4	5.230405950E-4
2.161055745E-4	8.395611076E-5	6.719565135E-5
5.768085830E-4	4.869325203E-4	4.689922207E-4
3.785753506E-4	2.624992048E-4	2.486951125E-4
4.355178098E-4	4.854168219E-4	3.439101565E-4
2.869960445E-4	2.826659766E-4	2.655636345E-4
2.452417684E-4	1.977305947E-4	2.101282589E-4
2.890483011E-4	3.160446940E-4	3.360899282E-4
3.181828652E-4	3.583497019E-4	3.096297442E-4
7.007586537E-4	7.040606579E-4	7.203879068E-4
6.359256804E-4	5.489672767E-4	6.232982269E-4
2.992681402E-4	3.554802970E-4	3.128766839E-4
7.615662762E-4	7.613550988E-4	7.443551440E-4
3.603796940E-4	3.051596577E-4	3.744689166E-4
1.188374241E-3	1.169355353E-3	1.237748773E-3
-5.320991040E-4	-5.126501201E-4	-5.322876386E-4
9.239828214E-4	8.787044790E-4	9.368942119E-4
3.669821890E-4	3.703950206E-4	3.600229975E-4
8.195640403E-4	7.748905336E-4	8.032717160E-4
7.971457089E-4	8.188612992E-4	7.271738141E-4
5.981291761E-4	5.603290629E-4	5.680507747E-4
5.674778949E-4	6.145173102E-4	5.771603901E-4
7.227812312E-4	7.182118716E-4	7.111671148E-4
3.294045746E-4	3.247320419E-4	2.988809720E-4
7.992885658E-4	7.864055806E-4	7.614114438E-4
8.122663130E-4	8.480914403E-4	8.259091410E-4
9.255901678E-4	9.115047287E-4	9.401911520E-4
1.408762182E-3	1.435393700E-3	1.411822508E-3
6.811312051E-4	6.824478041E-4	6.774308858E-4
1.079282025E-3	1.078717643E-3	1.065070974E-3
3.217743943E-4	3.357250826E-4	3.523614723E-4
1.154994708E-3	1.101824921E-3	1.129260636E-3
